sale_id,date,city,store_format,category,item,quantity,unit_price,sales_amount
338,2026-04-03,Coimbatore,Drive-Thru,Coffee,Cappuccino,1,140,140.36
339,2026-04-03,Coimbatore,Drive-Thru,Coffee,Espresso,3,120,363.05
340,2026-04-03,Coimbatore,Drive-Thru,Merchandise,Mug,1,350,359.79
341,2026-04-03,Coimbatore,Drive-Thru,Bakery,Brownie,1,110,107.6
342,2026-04-03,Coimbatore,Drive-Thru,Coffee,Cappuccino,2,140,283.77
343,2026-04-03,Coimbatore,Drive-Thru,Bakery,Croissant,3,90,271.83
344,2026-04-03,Chennai,Flagship,Merchandise,Tumbler,1,550,550.26
345,2026-04-03,Chennai,Flagship,Bakery,Brownie,1,110,107.47
346,2026-04-03,Chennai,Flagship,Merchandise,Tumbler,2,550,1084.99
347,2026-04-03,Chennai,Flagship,Coffee,Espresso,1,120,121.45
348,2026-04-03,Chennai,Flagship,Coffee,Filter Coffee,1,60,58.98
349,2026-04-03,Chennai,Flagship,Merchandise,Mug,1,350,353.41
350,2026-04-03,Chennai,Flagship,Bakery,Brownie,2,110,213.71
351,2026-04-03,Chennai,Flagship,Bakery,Brownie,3,110,335.85
352,2026-04-03,Chennai,Flagship,Coffee,Espresso,2,120,246.98
353,2026-04-03,Chennai,Flagship,Coffee,Cappuccino,1,140,138.85
354,2026-04-03,Chennai,Flagship,Bakery,Croissant,2,90,175.9
355,2026-04-03,Chennai,Flagship,Coffee,Filter Coffee,2,60,116.79
356,2026-04-03,Chennai,Flagship,Coffee,Cold Brew,3,180,534.33
357,2026-04-03,Chennai,Kiosk,Coffee,Espresso,1,120,119.97
358,2026-04-03,Chennai,Kiosk,Bakery,Brownie,1,110,107.25
359,2026-04-03,Chennai,Kiosk,Bakery,Muffin,1,70,69.89
360,2026-04-03,Chennai,Kiosk,Merchandise,Mug,2,350,688.68
361,2026-04-03,Chennai,Kiosk,Coffee,Filter Coffee,1,60,61.19
362,2026-04-03,Chennai,Kiosk,Coffee,Filter Coffee,1,60,59.06
363,2026-04-03,Chennai,Kiosk,Bakery,Croissant,3,90,264.21
364,2026-04-03,Chennai,Kiosk,Coffee,Cappuccino,1,140,136.39
365,2026-04-03,Chennai,Kiosk,Bakery,Muffin,1,70,69.41
366,2026-04-03,Chennai,Kiosk,Merchandise,Mug,2,350,718.46
367,2026-04-03,Chennai,Kiosk,Coffee,Espresso,2,120,237.47
368,2026-04-03,Chennai,Drive-Thru,Merchandise,Coffee Beans Pack,3,450,1340.36
369,2026-04-03,Chennai,Drive-Thru,Bakery,Croissant,1,90,92.56
370,2026-04-03,Chennai,Drive-Thru,Coffee,Espresso,3,120,350.32
371,2026-04-03,Chennai,Drive-Thru,Coffee,Cold Brew,3,180,542.75
372,2026-04-03,Chennai,Drive-Thru,Merchandise,Coffee Beans Pack,1,450,443.42
373,2026-04-03,Chennai,Drive-Thru,Coffee,Filter Coffee,1,60,58.44
374,2026-04-03,Chennai,Drive-Thru,Merchandise,Mug,1,350,354.5
375,2026-04-03,Chennai,Drive-Thru,Coffee,Cold Brew,4,180,727.03
376,2026-04-03,Chennai,Drive-Thru,Merchandise,Tumbler,2,550,1122.67
377,2026-04-03,Chennai,Drive-Thru,Coffee,Filter Coffee,1,60,60.2
378,2026-04-03,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,60.29
379,2026-04-03,Bengaluru,Flagship,Bakery,Brownie,1,110,110.94
380,2026-04-03,Bengaluru,Flagship,Merchandise,Coffee Beans Pack,1,450,439.1
381,2026-04-03,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,60.33
382,2026-04-03,Bengaluru,Flagship,Coffee,Cold Brew,1,180,181.96
383,2026-04-03,Bengaluru,Flagship,Coffee,Cold Brew,1,180,180.21
384,2026-04-03,Bengaluru,Flagship,Coffee,Espresso,1,120,118.88
385,2026-04-03,Bengaluru,Flagship,Coffee,Cold Brew,5,180,922.41
386,2026-04-03,Bengaluru,Flagship,Bakery,Brownie,2,110,218.98
387,2026-04-03,Bengaluru,Flagship,Coffee,Espresso,1,120,116.69
388,2026-04-03,Bengaluru,Flagship,Bakery,Croissant,2,90,182.82
389,2026-04-03,Bengaluru,Flagship,Bakery,Croissant,1,90,91.02
390,2026-04-03,Bengaluru,Flagship,Bakery,Brownie,1,110,110.86
391,2026-04-03,Bengaluru,Flagship,Bakery,Croissant,1,90,90.98
392,2026-04-03,Bengaluru,Flagship,Coffee,Cappuccino,1,140,140.96
393,2026-04-03,Bengaluru,Flagship,Bakery,Croissant,2,90,185.18
394,2026-04-03,Bengaluru,Flagship,Coffee,Filter Coffee,2,60,116.76
395,2026-04-03,Bengaluru,Flagship,Merchandise,Tumbler,2,550,1075.8
396,2026-04-03,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,60.36
397,2026-04-03,Bengaluru,Flagship,Merchandise,Tumbler,1,550,545.82
398,2026-04-03,Bengaluru,Flagship,Coffee,Filter Coffee,2,60,119.51
399,2026-04-03,Bengaluru,Flagship,Coffee,Cold Brew,2,180,349.55
400,2026-04-03,Bengaluru,Kiosk,Coffee,Filter Coffee,1,60,59.32
401,2026-04-03,Bengaluru,Kiosk,Coffee,Espresso,1,120,118.33
402,2026-04-03,Bengaluru,Kiosk,Coffee,Cold Brew,3,180,528.34
403,2026-04-03,Bengaluru,Kiosk,Merchandise,Tumbler,1,550,543.55
404,2026-04-03,Bengaluru,Kiosk,Bakery,Croissant,1,90,88.1
405,2026-04-03,Bengaluru,Kiosk,Coffee,Espresso,1,120,116.94
406,2026-04-03,Bengaluru,Kiosk,Merchandise,Tumbler,1,550,563.91
407,2026-04-03,Bengaluru,Kiosk,Bakery,Muffin,1,70,71.29
408,2026-04-03,Bengaluru,Kiosk,Coffee,Cappuccino,1,140,137.69
409,2026-04-03,Bengaluru,Drive-Thru,Coffee,Espresso,2,120,239.58
410,2026-04-03,Bengaluru,Drive-Thru,Coffee,Cold Brew,1,180,175.59
411,2026-04-03,Bengaluru,Drive-Thru,Coffee,Cappuccino,1,140,141.95
412,2026-04-03,Bengaluru,Drive-Thru,Merchandise,Tumbler,2,550,1097.16
413,2026-04-03,Bengaluru,Drive-Thru,Bakery,Muffin,1,70,69.41
414,2026-04-03,Bengaluru,Drive-Thru,Coffee,Cappuccino,2,140,284.65
415,2026-04-03,Bengaluru,Drive-Thru,Coffee,Cappuccino,1,140,139.27
416,2026-04-03,Bengaluru,Drive-Thru,Bakery,Brownie,2,110,220.52
417,2026-04-03,Bengaluru,Drive-Thru,Coffee,Cappuccino,1,140,142.32
418,2026-04-03,Bengaluru,Drive-Thru,Coffee,Cold Brew,4,180,735.76
419,2026-04-03,Bengaluru,Drive-Thru,Coffee,Cold Brew,4,180,727.34
420,2026-04-03,Bengaluru,Drive-Thru,Bakery,Brownie,1,110,111.65
421,2026-04-03,Bengaluru,Drive-Thru,Coffee,Cappuccino,1,140,140.65
422,2026-04-03,Bengaluru,Drive-Thru,Coffee,Cappuccino,1,140,144.11
423,2026-04-03,Bengaluru,Drive-Thru,Merchandise,Coffee Beans Pack,2,450,893.18
424,2026-04-03,Bengaluru,Drive-Thru,Bakery,Muffin,2,70,140.77
425,2026-04-03,Hyderabad,Flagship,Merchandise,Mug,2,350,683.28
426,2026-04-03,Hyderabad,Flagship,Merchandise,Mug,2,350,698.04
427,2026-04-03,Hyderabad,Flagship,Merchandise,Tumbler,1,550,538.46
428,2026-04-03,Hyderabad,Flagship,Merchandise,Coffee Beans Pack,1,450,446.56
429,2026-04-03,Hyderabad,Flagship,Coffee,Filter Coffee,3,60,182.98
430,2026-04-03,Hyderabad,Flagship,Coffee,Filter Coffee,2,60,119.44
431,2026-04-03,Hyderabad,Flagship,Coffee,Filter Coffee,1,60,58.52
432,2026-04-03,Hyderabad,Flagship,Coffee,Cappuccino,1,140,143.6
433,2026-04-03,Hyderabad,Flagship,Coffee,Espresso,1,120,120.53
434,2026-04-03,Hyderabad,Flagship,Coffee,Cappuccino,1,140,140.23
435,2026-04-03,Hyderabad,Flagship,Coffee,Filter Coffee,1,60,60.88
436,2026-04-03,Hyderabad,Flagship,Coffee,Espresso,1,120,117.2
437,2026-04-03,Hyderabad,Flagship,Bakery,Brownie,2,110,213.52
438,2026-04-03,Hyderabad,Flagship,Merchandise,Coffee Beans Pack,1,450,445.8
439,2026-04-03,Hyderabad,Flagship,Coffee,Cappuccino,2,140,282.32
440,2026-04-03,Hyderabad,Flagship,Coffee,Filter Coffee,1,60,59.02
441,2026-04-03,Hyderabad,Kiosk,Bakery,Muffin,1,70,70.57
442,2026-04-03,Hyderabad,Kiosk,Bakery,Muffin,1,70,70.69
443,2026-04-03,Hyderabad,Kiosk,Coffee,Cappuccino,3,140,427.67
444,2026-04-03,Hyderabad,Kiosk,Bakery,Croissant,1,90,91.82
445,2026-04-03,Hyderabad,Kiosk,Coffee,Filter Coffee,1,60,60.39
446,2026-04-03,Hyderabad,Kiosk,Bakery,Muffin,2,70,141.67
447,2026-04-03,Hyderabad,Drive-Thru,Coffee,Espresso,3,120,351.52
448,2026-04-03,Hyderabad,Drive-Thru,Coffee,Cappuccino,1,140,139.97
449,2026-04-03,Hyderabad,Drive-Thru,Merchandise,Mug,2,350,685.64
450,2026-04-03,Hyderabad,Drive-Thru,Merchandise,Coffee Beans Pack,1,450,450.41
451,2026-04-03,Hyderabad,Drive-Thru,Bakery,Croissant,1,90,91.19
452,2026-04-03,Hyderabad,Drive-Thru,Coffee,Filter Coffee,2,60,118.25
453,2026-04-03,Hyderabad,Drive-Thru,Coffee,Filter Coffee,2,60,122.25
454,2026-04-03,Hyderabad,Drive-Thru,Bakery,Brownie,1,110,108.84
455,2026-04-03,Hyderabad,Drive-Thru,Merchandise,Mug,1,350,345.16
456,2026-04-03,Hyderabad,Drive-Thru,Coffee,Cold Brew,1,180,183.03
457,2026-04-04,Coimbatore,Flagship,Bakery,Muffin,2,70,142.32
458,2026-04-04,Coimbatore,Flagship,Coffee,Cappuccino,2,140,287.9
459,2026-04-04,Coimbatore,Flagship,Bakery,Brownie,1,110,110.54
460,2026-04-04,Coimbatore,Flagship,Bakery,Croissant,1,90,89.14
461,2026-04-04,Coimbatore,Flagship,Coffee,Filter Coffee,1,60,58.77
462,2026-04-04,Coimbatore,Flagship,Coffee,Cappuccino,1,140,137.36
463,2026-04-04,Coimbatore,Flagship,Coffee,Cold Brew,3,180,542.35
464,2026-04-04,Coimbatore,Flagship,Bakery,Croissant,1,90,87.65
465,2026-04-04,Coimbatore,Flagship,Coffee,Cold Brew,2,180,366.46
466,2026-04-04,Coimbatore,Flagship,Merchandise,Mug,2,350,710.32
467,2026-04-04,Coimbatore,Flagship,Coffee,Espresso,1,120,120.33
468,2026-04-04,Coimbatore,Flagship,Coffee,Cold Brew,3,180,533.3
469,2026-04-04,Coimbatore,Flagship,Coffee,Espresso,2,120,238.92
470,2026-04-04,Coimbatore,Flagship,Bakery,Brownie,1,110,108.31
471,2026-04-04,Coimbatore,Flagship,Coffee,Cappuccino,1,140,139.8
472,2026-04-04,Coimbatore,Flagship,Merchandise,Mug,2,350,702.4
473,2026-04-04,Coimbatore,Flagship,Bakery,Brownie,3,110,336.36
474,2026-04-04,Coimbatore,Flagship,Coffee,Cold Brew,2,180,364.46
475,2026-04-04,Coimbatore,Kiosk,Coffee,Cold Brew,3,180,541.04
476,2026-04-04,Coimbatore,Kiosk,Coffee,Espresso,2,120,241.01
477,2026-04-04,Coimbatore,Kiosk,Coffee,Filter Coffee,1,60,59.27
478,2026-04-04,Coimbatore,Kiosk,Bakery,Muffin,1,70,68.85
479,2026-04-04,Coimbatore,Kiosk,Bakery,Croissant,2,90,179.29
480,2026-04-04,Coimbatore,Kiosk,Coffee,Cappuccino,2,140,278.73
481,2026-04-04,Coimbatore,Kiosk,Coffee,Filter Coffee,1,60,59.23
482,2026-04-04,Coimbatore,Kiosk,Bakery,Brownie,1,110,108.94
483,2026-04-04,Coimbatore,Kiosk,Coffee,Cappuccino,1,140,143.44
484,2026-04-04,Coimbatore,Kiosk,Coffee,Cappuccino,2,140,284.9
485,2026-04-04,Coimbatore,Kiosk,Bakery,Croissant,1,90,90.44
486,2026-04-04,Coimbatore,Kiosk,Coffee,Espresso,3,120,365.46
487,2026-04-04,Coimbatore,Drive-Thru,Bakery,Muffin,2,70,137.9
488,2026-04-04,Coimbatore,Drive-Thru,Merchandise,Tumbler,1,550,561.98
489,2026-04-04,Coimbatore,Drive-Thru,Coffee,Espresso,2,120,246.54
490,2026-04-04,Coimbatore,Drive-Thru,Coffee,Espresso,1,120,122.95
491,2026-04-04,Coimbatore,Drive-Thru,Coffee,Cappuccino,1,140,142.94
492,2026-04-04,Coimbatore,Drive-Thru,Bakery,Muffin,2,70,136.18
493,2026-04-04,Coimbatore,Drive-Thru,Bakery,Croissant,2,90,182.98
494,2026-04-04,Coimbatore,Drive-Thru,Coffee,Cappuccino,1,140,136.5
495,2026-04-04,Coimbatore,Drive-Thru,Bakery,Croissant,2,90,179.79
496,2026-04-04,Coimbatore,Drive-Thru,Merchandise,Mug,3,350,1021.96
497,2026-04-04,Coimbatore,Drive-Thru,Coffee,Cold Brew,1,180,182.02
498,2026-04-04,Chennai,Flagship,Merchandise,Mug,1,350,343.07
499,2026-04-04,Chennai,Flagship,Coffee,Espresso,2,120,238.46
500,2026-04-04,Chennai,Flagship,Bakery,Muffin,2,70,140.68
501,2026-04-04,Chennai,Flagship,Coffee,Filter Coffee,1,60,61.33
502,2026-04-04,Chennai,Flagship,Coffee,Espresso,2,120,240.7
503,2026-04-04,Chennai,Flagship,Coffee,Cold Brew,2,180,351.79
504,2026-04-04,Chennai,Flagship,Bakery,Muffin,2,70,140.22
505,2026-04-04,Chennai,Flagship,Bakery,Croissant,1,90,88.95
506,2026-04-04,Chennai,Flagship,Bakery,Brownie,1,110,107.44
507,2026-04-04,Chennai,Flagship,Coffee,Cappuccino,3,140,422.86
508,2026-04-04,Chennai,Flagship,Coffee,Cappuccino,1,140,137.86
509,2026-04-04,Chennai,Flagship,Coffee,Cappuccino,1,140,143.14
510,2026-04-04,Chennai,Flagship,Coffee,Cold Brew,3,180,534.29
511,2026-04-04,Chennai,Flagship,Coffee,Espresso,1,120,117.37
512,2026-04-04,Chennai,Flagship,Bakery,Croissant,1,90,91.68
513,2026-04-04,Chennai,Flagship,Bakery,Croissant,1,90,90.47
514,2026-04-04,Chennai,Flagship,Coffee,Espresso,3,120,357.86
515,2026-04-04,Chennai,Flagship,Bakery,Croissant,3,90,270.18
516,2026-04-04,Chennai,Flagship,Coffee,Cappuccino,1,140,142.26
517,2026-04-04,Chennai,Kiosk,Bakery,Croissant,1,90,88.46
518,2026-04-04,Chennai,Kiosk,Coffee,Filter Coffee,1,60,58.25
519,2026-04-04,Chennai,Kiosk,Bakery,Brownie,1,110,110.04
520,2026-04-04,Chennai,Kiosk,Bakery,Brownie,2,110,220.83
521,2026-04-04,Chennai,Kiosk,Coffee,Filter Coffee,2,60,119.19
522,2026-04-04,Chennai,Kiosk,Bakery,Brownie,2,110,218.98
523,2026-04-04,Chennai,Kiosk,Coffee,Cold Brew,2,180,370.7
524,2026-04-04,Chennai,Kiosk,Coffee,Cappuccino,1,140,140.08
525,2026-04-04,Chennai,Kiosk,Merchandise,Mug,2,350,704.2
526,2026-04-04,Chennai,Kiosk,Coffee,Espresso,3,120,368.21
527,2026-04-04,Chennai,Kiosk,Coffee,Cold Brew,3,180,554.13
528,2026-04-04,Chennai,Kiosk,Coffee,Cappuccino,1,140,139.51
529,2026-04-04,Chennai,Kiosk,Coffee,Cappuccino,1,140,144.19
530,2026-04-04,Chennai,Kiosk,Bakery,Croissant,2,90,179.54
531,2026-04-04,Chennai,Kiosk,Coffee,Cold Brew,1,180,177.33
532,2026-04-04,Chennai,Drive-Thru,Bakery,Croissant,1,90,90.1
533,2026-04-04,Chennai,Drive-Thru,Merchandise,Mug,1,350,355.07
534,2026-04-04,Chennai,Drive-Thru,Merchandise,Mug,3,350,1051.39
535,2026-04-04,Chennai,Drive-Thru,Coffee,Espresso,2,120,244.74
536,2026-04-04,Chennai,Drive-Thru,Bakery,Croissant,1,90,90.98
537,2026-04-04,Chennai,Drive-Thru,Coffee,Espresso,1,120,119.86
538,2026-04-04,Chennai,Drive-Thru,Coffee,Cappuccino,1,140,138.33
539,2026-04-04,Chennai,Drive-Thru,Merchandise,Coffee Beans Pack,3,450,1378.55
540,2026-04-04,Chennai,Drive-Thru,Coffee,Cold Brew,2,180,369.95
541,2026-04-04,Chennai,Drive-Thru,Bakery,Croissant,1,90,88.15
542,2026-04-04,Chennai,Drive-Thru,Merchandise,Tumbler,3,550,1674.07
543,2026-04-04,Chennai,Drive-Thru,Coffee,Espresso,1,120,119.65
544,2026-04-04,Chennai,Drive-Thru,Bakery,Muffin,2,70,139.85
545,2026-04-04,Chennai,Drive-Thru,Coffee,Cappuccino,1,140,137.31
546,2026-04-04,Chennai,Drive-Thru,Coffee,Espresso,2,120,236.16
547,2026-04-04,Chennai,Drive-Thru,Bakery,Croissant,1,90,91.84
548,2026-04-04,Chennai,Drive-Thru,Coffee,Espresso,1,120,116.62
549,2026-04-04,Chennai,Drive-Thru,Merchandise,Tumbler,3,550,1648.83
550,2026-04-04,Bengaluru,Flagship,Bakery,Muffin,1,70,69.54
551,2026-04-04,Bengaluru,Flagship,Coffee,Cold Brew,1,180,179.58
552,2026-04-04,Bengaluru,Flagship,Merchandise,Mug,1,350,350.22
553,2026-04-04,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,60.93
554,2026-04-04,Bengaluru,Flagship,Coffee,Cold Brew,3,180,526.91
555,2026-04-04,Bengaluru,Flagship,Merchandise,Tumbler,1,550,540.79
556,2026-04-04,Bengaluru,Flagship,Coffee,Espresso,1,120,120.36
557,2026-04-04,Bengaluru,Flagship,Bakery,Croissant,2,90,182.72
558,2026-04-04,Bengaluru,Flagship,Coffee,Espresso,1,120,122.16
559,2026-04-04,Bengaluru,Flagship,Merchandise,Tumbler,3,550,1641.06
560,2026-04-04,Bengaluru,Flagship,Bakery,Croissant,1,90,88.26
561,2026-04-04,Bengaluru,Flagship,Coffee,Cappuccino,1,140,138.44
562,2026-04-04,Bengaluru,Flagship,Coffee,Filter Coffee,2,60,118.23
563,2026-04-04,Bengaluru,Flagship,Coffee,Cappuccino,1,140,136.35
564,2026-04-04,Bengaluru,Flagship,Coffee,Espresso,1,120,121.26
565,2026-04-04,Bengaluru,Flagship,Coffee,Filter Coffee,2,60,120.5
566,2026-04-04,Bengaluru,Flagship,Coffee,Filter Coffee,3,60,184.85
567,2026-04-04,Bengaluru,Flagship,Coffee,Cappuccino,1,140,139.06
568,2026-04-04,Bengaluru,Flagship,Bakery,Muffin,1,70,68.78
569,2026-04-04,Bengaluru,Flagship,Coffee,Cappuccino,1,140,141.46
570,2026-04-04,Bengaluru,Flagship,Merchandise,Mug,2,350,691.21
571,2026-04-04,Bengaluru,Flagship,Coffee,Espresso,1,120,122.11
572,2026-04-04,Bengaluru,Flagship,Bakery,Brownie,1,110,111.26
573,2026-04-04,Bengaluru,Flagship,Coffee,Cappuccino,1,140,142.15
574,2026-04-04,Bengaluru,Flagship,Merchandise,Coffee Beans Pack,1,450,448.49
575,2026-04-04,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,59.5
576,2026-04-04,Bengaluru,Flagship,Bakery,Brownie,1,110,108.41
577,2026-04-04,Bengaluru,Flagship,Coffee,Espresso,2,120,246.7
578,2026-04-04,Bengaluru,Flagship,Coffee,Espresso,1,120,117.54
579,2026-04-04,Bengaluru,Flagship,Coffee,Cold Brew,3,180,530.48
580,2026-04-04,Bengaluru,Flagship,Bakery,Croissant,1,90,89.17
581,2026-04-04,Bengaluru,Flagship,Bakery,Muffin,3,70,205.68
582,2026-04-04,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,61.07
583,2026-04-04,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,61.45
584,2026-04-04,Bengaluru,Kiosk,Bakery,Muffin,1,70,70.72
585,2026-04-04,Bengaluru,Kiosk,Coffee,Cold Brew,4,180,736.08
586,2026-04-04,Bengaluru,Kiosk,Bakery,Croissant,1,90,92.4
587,2026-04-04,Bengaluru,Kiosk,Coffee,Espresso,3,120,358.52
588,2026-04-04,Bengaluru,Kiosk,Bakery,Croissant,1,90,92.0
589,2026-04-04,Bengaluru,Kiosk,Bakery,Brownie,3,110,331.22
590,2026-04-04,Bengaluru,Kiosk,Coffee,Cold Brew,3,180,553.15
591,2026-04-04,Bengaluru,Kiosk,Coffee,Cappuccino,1,140,138.64
592,2026-04-04,Bengaluru,Kiosk,Merchandise,Mug,1,350,356.48
593,2026-04-04,Bengaluru,Kiosk,Bakery,Muffin,1,70,71.15
594,2026-04-04,Bengaluru,Kiosk,Coffee,Filter Coffee,1,60,58.74
595,2026-04-04,Bengaluru,Kiosk,Coffee,Cold Brew,3,180,544.02
596,2026-04-04,Bengaluru,Drive-Thru,Coffee,Cold Brew,4,180,707.48
597,2026-04-04,Bengaluru,Drive-Thru,Coffee,Espresso,1,120,120.97
598,2026-04-04,Bengaluru,Drive-Thru,Merchandise,Mug,2,350,691.75
599,2026-04-04,Bengaluru,Drive-Thru,Coffee,Cold Brew,2,180,355.16
600,2026-04-04,Bengaluru,Drive-Thru,Bakery,Brownie,2,110,217.79
601,2026-04-04,Bengaluru,Drive-Thru,Coffee,Espresso,1,120,121.36
602,2026-04-04,Bengaluru,Drive-Thru,Bakery,Croissant,1,90,90.4
603,2026-04-04,Bengaluru,Drive-Thru,Bakery,Muffin,1,70,69.59
604,2026-04-04,Bengaluru,Drive-Thru,Coffee,Cappuccino,2,140,277.07
605,2026-04-04,Bengaluru,Drive-Thru,Coffee,Espresso,2,120,242.97
606,2026-04-04,Bengaluru,Drive-Thru,Merchandise,Mug,1,350,350.27
607,2026-04-04,Bengaluru,Drive-Thru,Coffee,Espresso,2,120,237.17
608,2026-04-04,Bengaluru,Drive-Thru,Coffee,Filter Coffee,1,60,59.97
609,2026-04-04,Bengaluru,Drive-Thru,Coffee,Espresso,1,120,118.25
610,2026-04-04,Hyderabad,Flagship,Coffee,Cold Brew,3,180,552.34
611,2026-04-04,Hyderabad,Flagship,Coffee,Filter Coffee,3,60,185.35
612,2026-04-04,Hyderabad,Flagship,Coffee,Espresso,1,120,117.18
613,2026-04-04,Hyderabad,Flagship,Merchandise,Mug,1,350,355.86
614,2026-04-04,Hyderabad,Flagship,Coffee,Cappuccino,2,140,272.54
615,2026-04-04,Hyderabad,Flagship,Merchandise,Coffee Beans Pack,1,450,442.16
616,2026-04-04,Hyderabad,Flagship,Coffee,Filter Coffee,2,60,123.2
617,2026-04-04,Hyderabad,Flagship,Coffee,Filter Coffee,2,60,120.49
618,2026-04-04,Hyderabad,Flagship,Coffee,Filter Coffee,1,60,60.59
619,2026-04-04,Hyderabad,Flagship,Merchandise,Mug,2,350,681.68
620,2026-04-04,Hyderabad,Flagship,Merchandise,Mug,2,350,689.0
621,2026-04-04,Hyderabad,Flagship,Bakery,Muffin,1,70,69.89
622,2026-04-04,Hyderabad,Flagship,Coffee,Cappuccino,1,140,143.32
623,2026-04-04,Hyderabad,Flagship,Merchandise,Tumbler,1,550,534.6
624,2026-04-04,Hyderabad,Flagship,Merchandise,Mug,2,350,691.16
625,2026-04-04,Hyderabad,Flagship,Merchandise,Tumbler,1,550,538.13
626,2026-04-04,Hyderabad,Kiosk,Bakery,Croissant,3,90,265.99
627,2026-04-04,Hyderabad,Kiosk,Coffee,Cold Brew,1,180,175.44
628,2026-04-04,Hyderabad,Kiosk,Bakery,Croissant,1,90,89.51
629,2026-04-04,Hyderabad,Kiosk,Coffee,Cappuccino,1,140,137.73
630,2026-04-04,Hyderabad,Kiosk,Merchandise,Mug,1,350,358.17
631,2026-04-04,Hyderabad,Kiosk,Coffee,Espresso,1,120,120.82
632,2026-04-04,Hyderabad,Kiosk,Coffee,Cappuccino,1,140,139.44
633,2026-04-04,Hyderabad,Kiosk,Bakery,Muffin,2,70,142.98
634,2026-04-04,Hyderabad,Kiosk,Coffee,Cappuccino,1,140,143.47
635,2026-04-04,Hyderabad,Kiosk,Bakery,Croissant,2,90,175.08
636,2026-04-04,Hyderabad,Kiosk,Coffee,Cappuccino,1,140,139.67
637,2026-04-04,Hyderabad,Kiosk,Merchandise,Tumbler,1,550,546.42
638,2026-04-04,Hyderabad,Kiosk,Merchandise,Tumbler,3,550,1642.82
639,2026-04-04,Hyderabad,Drive-Thru,Bakery,Brownie,1,110,112.27
640,2026-04-04,Hyderabad,Drive-Thru,Coffee,Filter Coffee,1,60,61.24
641,2026-04-04,Hyderabad,Drive-Thru,Coffee,Filter Coffee,1,60,60.49
642,2026-04-04,Hyderabad,Drive-Thru,Bakery,Croissant,3,90,275.42
643,2026-04-04,Hyderabad,Drive-Thru,Bakery,Brownie,2,110,225.77
644,2026-04-04,Hyderabad,Drive-Thru,Bakery,Muffin,2,70,140.83
645,2026-04-04,Hyderabad,Drive-Thru,Coffee,Cold Brew,2,180,350.87
646,2026-04-04,Hyderabad,Drive-Thru,Coffee,Cappuccino,1,140,137.16
647,2026-04-04,Hyderabad,Drive-Thru,Coffee,Filter Coffee,1,60,58.52
648,2026-04-04,Hyderabad,Drive-Thru,Merchandise,Tumbler,2,550,1102.33
649,2026-04-04,Hyderabad,Drive-Thru,Coffee,Espresso,1,120,118.44
650,2026-04-05,Coimbatore,Flagship,Bakery,Croissant,3,90,270.18
651,2026-04-05,Coimbatore,Flagship,Coffee,Cold Brew,3,180,524.71
652,2026-04-05,Coimbatore,Flagship,Coffee,Cappuccino,1,140,137.94
653,2026-04-05,Coimbatore,Flagship,Bakery,Croissant,1,90,88.06
654,2026-04-05,Coimbatore,Flagship,Bakery,Brownie,1,110,109.85
655,2026-04-05,Coimbatore,Flagship,Coffee,Filter Coffee,3,60,184.75
656,2026-04-05,Coimbatore,Flagship,Merchandise,Coffee Beans Pack,1,450,446.92
657,2026-04-05,Coimbatore,Flagship,Coffee,Cappuccino,1,140,136.6
658,2026-04-05,Coimbatore,Flagship,Bakery,Croissant,1,90,89.06
659,2026-04-05,Coimbatore,Flagship,Bakery,Croissant,2,90,175.01
660,2026-04-05,Coimbatore,Flagship,Merchandise,Coffee Beans Pack,1,450,443.64
661,2026-04-05,Coimbatore,Flagship,Bakery,Croissant,2,90,177.13
662,2026-04-05,Coimbatore,Flagship,Coffee,Cappuccino,1,140,139.76
663,2026-04-05,Coimbatore,Flagship,Merchandise,Tumbler,1,550,535.2
664,2026-04-05,Coimbatore,Flagship,Bakery,Muffin,1,70,70.52
665,2026-04-05,Coimbatore,Flagship,Merchandise,Tumbler,2,550,1123.29
666,2026-04-05,Coimbatore,Flagship,Coffee,Cold Brew,3,180,554.72
667,2026-04-05,Coimbatore,Flagship,Bakery,Croissant,1,90,90.89
668,2026-04-05,Coimbatore,Flagship,Coffee,Cold Brew,2,180,353.36
669,2026-04-05,Coimbatore,Flagship,Coffee,Espresso,2,120,238.65
670,2026-04-05,Coimbatore,Flagship,Coffee,Espresso,1,120,117.91
671,2026-04-05,Coimbatore,Kiosk,Coffee,Cold Brew,2,180,362.75
672,2026-04-05,Coimbatore,Kiosk,Coffee,Cold Brew,1,180,181.96
673,2026-04-05,Coimbatore,Kiosk,Merchandise,Coffee Beans Pack,1,450,462.27
674,2026-04-05,Coimbatore,Kiosk,Coffee,Cold Brew,3,180,552.5
675,2026-04-05,Coimbatore,Kiosk,Merchandise,Tumbler,2,550,1095.33
676,2026-04-05,Coimbatore,Kiosk,Merchandise,Tumbler,1,550,547.71
677,2026-04-05,Coimbatore,Kiosk,Coffee,Cappuccino,1,140,139.0
678,2026-04-05,Coimbatore,Kiosk,Bakery,Croissant,2,90,181.32
